X,Y,OBJECTID,C_ORD,NIV6,ARRO,QUA,IRIS,NUM,LET,TYP_VOIE,LIB_VOIE,LIBACT,SIT,CODACT,SURF,CC_ID,CC_NIV,TYPE
648841.14831543,6863751.14611816,18878,21668,2,8,30,751083005,100,,AV,CHAMPS ELYSEES,Prêt-à-porter Mixte,A,CB107,3,,,C
648829.751098633,6863756.87689209,18881,21672,2,8,30,751083005,102,,AV,CHAMPS ELYSEES,Parfumerie - Produits de beauté,R,CC202,1,,,C
648788.9296875,6863777.1126709,18882,21674,2,8,30,751083005,104,,AV,CHAMPS ELYSEES,Parfumerie - Produits de beauté,R,CC202,2,,,C
648792.524902344,6863775.35931396,18883,21676,2,8,30,751083005,104,,AV,CHAMPS ELYSEES,Opticien,R,CC301,1,,,C
648799.715270996,6863771.85229492,18884,21677,2,8,30,751083005,104,,AV,CHAMPS ELYSEES,Montres,R,CB303,1,,,C
648803.31048584,6863770.09887695,18885,21679,2,8,30,751083005,104,,AV,CHAMPS ELYSEES,Montres,A,CB303,1,,,C
648786.37109375,6863809.40411377,18886,21682,2,8,30,751083005,2,,RUE,WASHINGTON,Vente de cigarettes électroniques,R,CE508,1,,,C
648808.204711914,6863830.72827148,18889,21686,2,8,30,751083005,10,,RUE,WASHINGTON,Pharmacie,R,CC101,1,,,C
648877.265319824,6863898.08612061,18890,21692,2,8,30,751083005,22,,RUE,WASHINGTON,Téléphonie (Grands opérateurs + revendeurs),R,CE402,1,,,C
649127.957092285,6863980.67608643,18906,21711,2,8,30,751083005,28,,RUE,ARTOIS,Vente de meubles de cuisines et salle de bain,R,CD102,1,,,C
649101.234130859,6864005.51428223,18909,21714,2,8,30,751083005,38,,RUE,ARTOIS,Vente de matériel informatique,R,CE407,1,,,C
649068.576477051,6864035.88470459,18914,21720,2,8,30,751083005,42,,RUE,ARTOIS,Friperie - Solderie - Dépôt-vente de vêtements,R,CB109,1,,,C
649048.615722656,6864054.45050049,18916,21722,2,8,30,751083005,46,,RUE,ARTOIS,Tailleur sur mesure,A,CB102,1,,,C
649153.15411377,6863990.2822876,18919,21725,2,8,30,751083005,39,,RUE,BERRI,Opticien,R,CC301,1,,,C
649175.352722168,6864022.9876709,18920,21727,2,8,30,751083005,153,,RUE,FAUBOURG SAINT HONORE,Vente de meubles et multispécialistes,A,CD101,2,,,C
649153.783325195,6864032.58789062,18922,21729,2,8,30,751083005,155,,RUE,FAUBOURG SAINT HONORE,Vente de luminaires,R,CD204,1,,,C
649122.409484863,6864045.8927002,18926,21734,2,8,30,751083005,159,,RUE,FAUBOURG SAINT HONORE,Vente de meubles et multispécialistes,R,CD101,1,,,C
649108.577880859,6864059.67272949,18927,21735,2,8,30,751083005,161,,RUE,FAUBOURG SAINT HONORE,Vente de meubles salon et chambre,A,CD103,1,,,C
649070.161499023,6864073.02111816,18933,21742,2,8,30,751083005,177,,BD,HAUSSMANN,Spécialiste d'un sport,R,CE202,1,,,C
649252.257507324,6864078.88592529,18941,21750,2,8,30,751083006,49,,RUE,BERRI,Vente de meubles salon et chambre,R,CD103,1,,,C
649191.065673828,6864036.58288574,18942,21751,2,8,30,751083006,182,,RUE,FAUBOURG SAINT HONORE,Vente de meubles salon et chambre,R,CD103,1,,,C
649194.719909668,6864034.95587158,18943,21752,2,8,30,751083006,182,,RUE,FAUBOURG SAINT HONORE,Antiquités,R,CD401,1,,,C
649247.388671875,6864090.32989502,18947,21756,2,8,30,751083006,165,,BD,HAUSSMANN,Vente de meubles et multispécialistes,R,CD101,1,,,C
649229.410522461,6864089.41052246,18948,21757,2,8,30,751083006,167,,BD,HAUSSMANN,Vente de luminaires,R,CD204,1,,,C
649208.695495605,6864088.3480835,18949,21760,2,8,30,751083006,169,,BD,HAUSSMANN,Vente de luminaires,R,CD204,1,,,C
649204.70111084,6864088.13867188,18950,21761,2,8,30,751083006,169,,BD,HAUSSMANN,Vente de meubles et multispécialistes,R,CD101,1,,,C
649252.632873535,6864060.08673096,18957,21768,2,8,30,751083006,48,,RUE,BERRI,Galerie d'art,R,CE302,1,,,C
649246.782104492,6864054.63067627,18959,21770,2,8,30,751083006,48,,RUE,BERRI,Pharmacie,R,CC101,1,,,C
649265.208496094,6863996.29528809,18963,21780,2,8,30,751083006,172,,RUE,FAUBOURG SAINT HONORE,Vente de luminaires,R,CD204,1,,,C
649248.985107422,6864006.3873291,18964,21781,2,8,30,751083006,174,,RUE,FAUBOURG SAINT HONORE,Prêt-à-porter Mixte,R,CB107,1,,,C
649252.377319336,6864004.26751709,18965,21782,2,8,30,751083006,174,,RUE,FAUBOURG SAINT HONORE,Galerie d'art,R,CE302,1,,,C
649237.238891602,6864013.24169922,18968,21786,2,8,30,751083006,178,,RUE,FAUBOURG SAINT HONORE,Prêt-à-porter Femme,R,CB104,1,,,C
649240.80291748,6864011.42572021,18969,21787,2,8,30,751083006,178,,RUE,FAUBOURG SAINT HONORE,Vente de livres anciens - Autographes,R,CE304,1,,,C
649244.366882324,6864009.60968018,18970,21788,2,8,30,751083006,178,,RUE,FAUBOURG SAINT HONORE,Antiquités,A,CD401,1,,,C
649311.516296387,6864022.96789551,18974,21798,2,8,30,751083006,3,,RUE,PAUL CEZANNE,Spécialiste électroménager,R,CD301,1,,,C
649364.178283691,6863924.05230713,18976,21802,2,8,30,751083006,162,,RUE,FAUBOURG SAINT HONORE,Prêt-à-porter Homme,R,CB105,1,,,C
649367.45489502,6863921.75811768,18977,21803,2,8,30,751083006,162,,RUE,FAUBOURG SAINT HONORE,Chaussures Homme,R,CB202,1,,,C
649340.864685059,6863941.49768066,18978,21805,2,8,30,751083006,164,,RUE,FAUBOURG SAINT HONORE,Galerie d'art,R,CE302,1,,,C
649347.168701172,6863936.57250977,18979,21806,2,8,30,751083006,164,,RUE,FAUBOURG SAINT HONORE,Vente de livres anciens - Autographes,R,CE304,1,,,C
649353.472900391,6863931.64709473,18981,21808,2,8,30,751083006,164,,RUE,FAUBOURG SAINT HONORE,Antiquités,R,CD401,1,,,C
649320.640930176,6863957.29431152,18983,21810,2,8,30,751083006,166,,RUE,FAUBOURG SAINT HONORE,Vente de meubles salon et chambre,R,CD103,1,,,C
649323.79309082,6863954.83172607,18984,21811,2,8,30,751083006,166,,RUE,FAUBOURG SAINT HONORE,Vente de livres anciens - Autographes,R,CE304,1,,,C
649304.797119141,6863970.10131836,18985,21812,2,8,30,751083006,168,,RUE,FAUBOURG SAINT HONORE,Papeterie - Fournitures de bureau,R,CE102,1,,,C
649310.925476074,6863964.95892334,18987,21814,2,8,30,751083006,168,,RUE,FAUBOURG SAINT HONORE,Vente de meubles et multispécialistes,A,CD101,1,,,C
649459.787719727,6863937.76251221,18999,21831,2,8,30,751083006,7,,RUE,COURCELLES,Parfumerie - Produits de beauté,A,CC202,1,,,C
649480.158325195,6863896.54052734,19001,21833,2,8,30,751083006,68,,RUE,LA BOETIE,Spécialiste Radio - TV - Hi-Fi,A,CD302,1,,,C
649483.840270996,6863898.10327148,19002,21834,2,8,30,751083006,68,,RUE,LA BOETIE,Galerie d'art,R,CE302,1,,,C
649290.035095215,6863846.95330811,19014,21847,2,8,30,751083004,9,,RUE,COMMANDANT RIVIERE,Vente et fabrication de tenues de mariées,R,CB103,1,,,C
649378.392700195,6863849.67608643,19016,21849,2,8,30,751083004,71,,AV,FRANKLIN D  ROOSEVELT,Pharmacie,A,CC101,1,,,C
649342.271118164,6863867.0847168,19023,21858,2,8,30,751083004,6,,RUE,COMMANDANT RIVIERE,Spécialiste d'un sport,R,CE202,1,,,C
649304.723693848,6863862.75091553,19026,21861,2,8,30,751083004,10,,RUE,COMMANDANT RIVIERE,Tailleur sur mesure,R,CB102,1,,,C
649369.901123047,6863898.71228027,19030,21865,2,8,30,751083004,123,,RUE,FAUBOURG SAINT HONORE,Prêt-à-porter Mixte,A,CB107,1,,,C
649357.016479492,6863907.8192749,19032,21868,2,8,30,751083004,125,,RUE,FAUBOURG SAINT HONORE,Chaussures Mixte,R,CB204,1,,,C
649318.340515137,6863920.73468018,19037,21874,2,8,30,751083004,1,,RUE,SAINT PHILIPPE DU ROULE,Antiquités,R,CD401,1,,,C
649300.624694824,6863902.21148682,19040,21877,2,8,30,751083004,3,,RUE,SAINT PHILIPPE DU ROULE,Tailleur sur mesure,R,CB102,1,,,C
649169.510070801,6863985.30267334,19045,21882,2,8,30,751083004,38,,RUE,BERRI,Concessionnaire automobiles,R,CG101,1,,,C
649250.524291992,6863983.02032471,19052,21890,2,8,30,751083004,137,,RUE,FAUBOURG SAINT HONORE,Antiquités,R,CD401,1,,,C
649208.041870117,6864007.58868408,19055,21894,2,8,30,751083004,141,,RUE,FAUBOURG SAINT HONORE,Vente de meubles et multispécialistes,A,CD101,1,,,C
649225.559692383,6863868.86669922,19061,21901,2,8,30,751083004,11,,RUE,ARTOIS,Galerie d'art,A,CE302,1,,,C
649282.523498535,6863775.69232178,19071,21913,2,8,30,751083004,102,,RUE,LA BOETIE,Montres,R,CB303,1,,,C
649271.008300781,6863768.45092773,19074,21916,2,8,30,751083004,104,,RUE,LA BOETIE,Opticien,R,CC301,1,,,C
649239.728088379,6863748.69128418,19076,21919,2,8,30,751083004,110,,RUE,LA BOETIE,Jeux de hasard et d'argent,R,CE507,1,,,C
649216.898071289,6863734.3057251,19077,21921,2,8,30,751083004,114,,RUE,LA BOETIE,Galerie d'art,R,CE302,1,,,C
649220.290283203,6863736.42529297,19078,21922,2,8,30,751083004,114,,RUE,LA BOETIE,Horlogerie - Bijouterie,R,CB302,1,,,C
649202.914123535,6863725.480896,19079,21923,2,8,30,751083004,116,,RUE,LA BOETIE,Prêt-à-porter Femme,R,CB104,1,,,C
649209.698486328,6863729.72027588,19081,21925,2,8,30,751083004,116,,RUE,LA BOETIE,Pharmacie,A,CC101,1,,,C
649184.188903809,6863719.48291016,19082,21926,2,8,30,751083004,44,,RUE,PONTHIEU,Opticien,R,CC301,1,,,C
649159.409301758,6863731.61352539,19088,21932,2,8,30,751083004,50,,RUE,PONTHIEU,Téléphonie discount et accesoires (pas d'enseigne particulière),R,CE403,1,,,C
648980.327270508,6863832.75909424,19092,21938,2,8,30,751083004,12,,RUE,BERRI,Prêt-à-porter Mixte,A,CB107,1,,,C
648974.19909668,6863827.61688232,19093,21939,2,8,30,751083004,12,,RUE,BERRI,Horlogerie - Bijouterie,R,CB302,1,,,C
648995.59387207,6863845.58111572,19094,21940,2,8,30,751083004,14,,RUE,BERRI,Parfumerie - Produits de beauté,R,CC202,1,,,C
648992.529724121,6863843.0098877,19095,21941,2,8,30,751083004,14,,RUE,BERRI,Prêt-à-porter Homme,R,CB105,1,,,C
649082.25567627,6863915.83148193,19097,21943,2,8,30,751083004,26,,RUE,BERRI,Prêt-à-porter Homme,R,CB105,1,,,C
649093.816894531,6863925.04547119,19098,21947,2,8,30,751083004,28,,RUE,BERRI,Prêt-à-porter Homme,R,CB105,1,,,C
649065.416503906,6863782.24591064,19102,21952,2,8,30,751083004,60,,RUE,PONTHIEU,Location de véhicules automobiles,R,CG301,1,,,C
649025.053283691,6863797.65527344,19104,21955,2,8,30,751083004,66,,RUE,PONTHIEU,Garage,R,CG201,1,,,C
648986.893127441,6863816.159729,19108,21960,2,8,30,751083004,72,,RUE,PONTHIEU,Opticien,R,CC301,1,,,C
649061.322509766,6863642.48950195,19112,21966,2,8,30,751083003,62,,AV,CHAMPS ELYSEES,Joaillerie,A,CB301,1,,,C
649046.792724609,6863649.66131592,19119,21975,2,8,30,751083003,66,,AV,CHAMPS ELYSEES,Horlogerie - Bijouterie,CC,CB302,1,31,0,C
649046.792724609,6863649.66131592,19120,21976,2,8,30,751083003,66,,AV,CHAMPS ELYSEES,Maroquinerie - Articles de voyages,CC,CB205,1,31,0,C
